gene,degree,diversity
GPR139,7,4.40555356796804
ZNF597,9,7.833112210747753
B4GALNT1,21,17.798107807022678
MRAP,23,21.38618549229668
TP53TG5,1,1.0
ITPKC,28,19.287126714320834
IPMK,36,22.722817206515487
TESPA1,16,13.644495724419993
TRPC3,24,15.243102861280018
SH2D1B,7,6.811965811965813
TRPC5,14,11.09702408310818
NPEPL1,9,8.843308892716136
TRPC7,11,9.859817480418654
MYEOV2,17,14.524471975560532
ITPKB,31,20.997280818118533
TRA2A,18,16.774504946777736
RABEP1,23,19.878144468762876
EEA1,38,32.62183903949574
RABGAP1L,3,2.9713759967286855
REP15,4,3.932463850837139
RABGEF1,43,34.264356683541656
PTGES,19,15.21595040975903
TBXAS1,8,5.969393311040444
HMG20A,10,8.275096668091887
RCOR3,5,4.455418129297287
GSE1,7,6.047791541438417
KIAA0226L,10,4.7839074239936314
FAM26D,11,6.631652734238941
SUOX,14,11.323610113334386
ELP2,19,12.250453857609914
KTI12,12,8.907341133811723
MOCS2,11,10.15407983594531
ACOT11,12,5.867872070458278
MAGEA10,3,2.8461538461538463
CTAG1B,14,8.168334769805359
CTAG1A,14,8.168334769805359
PEPD,8,7.124575280834867
STK16,3,2.732142857142857
MMACHC,13,8.409051638495495
MMADHC,10,4.947270772302864
MMAA,10,5.095286645318738
PAIP2B,5,4.814619408369408
PSD2,2,2.0
NOL7,22,20.27887224236954
IL17C,4,3.0335164835164834
IL17RE,8,4.521145521145521
IL17RC,11,6.412774360408115
FABP12,2,1.9655073296924404
FABP9,5,4.877045791230902
PLIN5,4,3.8654850433324013
ACSF2,2,2.0
FABP6,13,11.308708334652632
AGR2,8,7.260037042874618
AGR3,5,4.360471452262497
PHLDB3,4,2.970149253731343
RNF39,4,3.46
TCF19,26,22.016940835741096
ZNF57,3,2.2533333333333334
BTN1A1,2,2.0
BTN3A3,3,1.5555555555555554
BTN3A2,3,1.5555555555555554
BTN3A1,7,4.5441086691086685
SLC16A9,7,3.8673976608187135
LRRC16A,21,13.988130328031382
SLC22A6,7,6.3390350877192985
SLC34A2,5,4.793377483443709
SLC18B1,2,2.0
SETD8,51,42.566186042625866
HIST1H2BE,63,36.8903902318786
H2AFY2,62,45.87878467342766
H2AFY,74,49.388798371283514
HIST1H2BI,62,36.90810471300438
SUV420H2,21,18.79425492761659
SPTY2D1,17,14.850013675811052
HIST1H2BG,54,31.97836947172114
L3MBTL1,24,21.767553074534245
SUV420H1,27,23.328331629723362
HIST1H2BF,55,33.16187699321746
HIST1H2BC,57,33.97639124372415
HINFP,19,17.589343008148205
DARS2,25,17.964648754078393
TREM1,7,4.797222844897766
TREML2,3,1.9428571428571428
TREML1,4,2.3925465838509314
KLHL1,2,2.0
KLHDC3,5,4.866105960352829
DPY30,68,47.71558218721551
NUDCD3,31,19.494831694695144
SOX4,9,8.75148672938021
ATAD3B,5,4.9157224823355765
TMX1,8,6.974616858237548
ATAD3A,8,7.592403437803405
CIC,3,2.584188371481189
BBX,2,2.0
SCGB2A1,2,1.5238095238095237
SH3TC1,1,1.0
AFAP1,4,3.0
KATNAL2,6,5.866666666666667
KATNB1,6,2.7142857142857144
SCN2A,43,27.073390582471323
MT1E,8,2.856876246116752
SLC39A10,14,8.80132420784486
MT1X,8,2.6306857699262762
MT1G,7,2.7790374182779245
MT1H,8,2.6306857699262762
CCBL2,14,10.325875444591068
TYR,29,21.911002022627333
SPNS2,3,2.9172266139657443
PIWIL1,29,14.961818931121568
TDRD5,21,6.839221599394907
MOV10L1,19,7.173295191837223
TDRD6,16,9.975214146370156
DDX25,13,10.03647653123029
TDRD9,19,6.596923102192823
MAEL,21,7.271858811030134
TDRKH,20,7.663232535195619
PLD6,6,5.052698412698413
DDX4,25,13.475877859065342
TDRD1,18,7.866917974283536
ASZ1,19,7.659723763265795
EXD1,17,7.9471111602535744
NANOS3,10,8.775929686255774
PIWIL4,26,10.947400672101276
RNF17,9,8.207777777777778
RAPGEF6,11,7.870351969883237
RAP1GAP,14,11.9734805840834
RAPGEF2,15,12.692005605534307
SGSM2,6,5.659758929095313
RASSF5,32,29.859032348870944
SLC10A2,7,5.3100301403212935
SLC51A,6,4.700205300485255
SLC51B,5,3.5823240589198035
SLC22A5,1,1.0
SOSTDC1,10,8.241344232234109
FOXF1,3,2.9891417050691245
BARX1,3,2.9710014611666855
PAX9,9,8.408669589000038
FOXC1,5,4.993317016272444
GREM2,3,2.9853917050691248
JAG2,28,20.779740977311594
SCX,2,2.0
ABCC12,3,3.0
ABCC4,7,6.991390306122449
ARMC7,2,2.0
NIN,20,16.171821775930212
CNTLN,12,10.713722222225357
SPATC1,6,5.641708980923436
GPAT2,23,13.706901580579014
AGPAT9,24,14.48539536939889
TMC4,1,1.0
AGPAT3,31,17.039119602151953
LCLAT1,33,17.1697857653826
AGPAT4,34,18.80491915465416
LILRB3,14,13.415605309194346
INSIG2,9,8.110241956364094
GPR85,2,2.0
PSD4,6,4.449828473413379
AP3M1,23,20.249021018451117
TMEM150A,3,1.8
ARL14,4,4.0
C2orf68,2,1.3
DOK6,12,10.394881100477471
DOK5,11,9.467699742118347
DOK4,12,10.4129133004898
YME1L1,23,19.472550953333762
HTRA1,5,4.917508417508417
TBX22,5,4.4505050505050505
SPX,4,3.862962962962963
SAC3D1,11,10.3711902399521
ZMYM3,5,4.978568171454628
XPO4,15,14.039648792744128
KIAA1429,14,10.5814783691713
CFHR5,1,1.0
C1R,15,11.433551664650757
ENSP00000410815,5,4.3207493733294555
CFHR4,1,1.0
FHR2,4,2.7706355591311347
CR1,12,10.210357722962124
GZMM,2,1.9422320550639136
SCIN,5,4.567859553785398
CFHR1,12,6.341803512266
MASP1,12,5.226731663807622
C1S,22,17.325556663040945
CFHR3,10,6.411379806178577
CD81,13,12.232530492545097
VSIG4,8,7.047665224269342
CFH,16,11.460484287810207
C6orf48,8,4.480561158058669
PRSS57,7,3.7438196387084535
SPECC1,7,4.030155042435162
NR4A2,17,16.03338953105545
RTN2,7,6.267030126700072
ATL1,5,4.250999909099173
RAPH1,5,4.901292335115865
SUB1,6,5.911200837242669
CFAP61,6,5.333333333333333
SLC24A3,3,2.0
WDR66,7,6.079419703103914
MAATS1,9,7.653441649196367
SPATA25,9,6.530603448275862
WEE2,5,4.68592684932555
C1QA,32,23.8589111474573
TMX4,2,2.0
CCT8L2,12,9.840334068283276
CCDC28B,5,4.464786072103145
SSH1,18,15.054487040867853
RBM24,7,7.0
LIMK2,14,12.652233542570743
WDR1,20,18.821297921658864
TCF15,1,1.0
DEFB129,26,2.036583342384114
DEFB134,28,1.9240477298485017
DEFB136,26,2.036583342384114
DEFB114,26,2.036583342384114
DEFB126,26,2.036583342384114
DEFB110,27,2.998121803922575
DEFB1,38,8.637392085448909
DEFB121,26,2.036583342384114
DEFB123,26,2.036583342384114
DEFB112,26,2.036583342384114
DEFB131,26,2.036583342384114
DEFB128,27,2.8678187736195446
DEFB124,26,2.036583342384114
DEFB118,27,1.9981218039225759
DEFB108B,34,3.5587005645013354
DEFB119,26,2.036583342384114
DEFB135,27,1.9610847668855387
DEFB133,26,2.036583342384114
DEFB125,26,2.036583342384114
DEFB113,26,2.036583342384114
DEFA5,30,4.202175589526347
DEFB132,26,2.036583342384114
DEFB116,26,2.036583342384114
DEFB115,27,2.998121803922576
KHDC3L,4,3.4166666666666665
PADI6,3,2.4166666666666665
NLRP5,4,2.833333333333333
OOEP,4,2.6666666666666665
AMICA1,6,3.9845994971264367
FAM73B,2,2.0
TMEM120A,3,3.0
NOMO3,3,3.0
NOMO1,3,2.333333333333333
PITHD1,2,1.911111111111111
FNTB,15,11.053917473092588
PDSS1,24,10.829515594061053
ICMT,10,8.29306531560788
DHDDS,12,8.922967262534845
C10orf71,5,3.733333333333334
CAPN8,5,4.5590637005271155
PDSS2,21,11.18725092810544
RCE1,29,10.86724612167961
NUS1,10,7.256502616070201
FNTA,20,14.907395866044665
ZMPSTE24,12,11.163327900170005
MMP24,3,2.9119651624970775
NECAB3,5,2.7564102564102564
NECAB2,2,0.75
NECAB1,2,0.75
RALY,21,19.212878131079894
HNRNPCL2,3,2.05
PLAGL2,1,1.0
RTL1,3,2.6
UROS,11,6.596953885907374
CPOX,11,7.505982905982906
SLC25A38,9,5.913797313797314
FAM84B,4,4.0
LYPD6,2,2.0
LYNX1,3,2.611111111111111
CHRNA7,16,7.3423412039060345
CAPN11,3,2.754822954822955
CAPN9,9,6.927887914880241
CAPN5,3,2.754822954822955
CAPN10,6,4.754822954822955
CAPN6,3,2.754822954822955
CAPN3,6,5.754822954822956
MLC1,20,17.762384838109288
CAPN14,3,2.754822954822955
CAPN12,3,2.754822954822955
CAPN13,3,2.754822954822955
KIAA1598,8,7.946998722860792
SENP7,9,8.193576142326545
RWDD3,5,3.842564644755682
SUMO4,30,20.52183971021805
SENP1,20,17.65368660593305
SNCG,3,2.946998722860792
SENP6,19,14.48556033832041
SENP5,10,9.31589616590728
PPM1G,14,12.511257191048461
CD300LB,3,2.889760108139555
TMEM220,1,1.0
ENSP00000450281,19,14.841788480589868
CCL3L3,14,13.199546112583446
ADRBK2,24,21.648080691889987
CXCL14,18,16.981344231183023
NAALADL1,5,5.0
GRK6,22,20.179323895061696
TCP11L2,5,4.820925182064596
RASAL3,21,13.487189504494669
HSF2,9,8.87088583687072
UNC119,17,15.561317451126367
PDE6D,13,12.909305551457635
RAPGEF5,11,10.90100138969805
DAB2IP,22,15.28265358798487
RASA2,20,12.951090329279898
RASA3,19,12.017604834138096
BRAP,20,17.894612397440273
RASGRP2,15,14.134142893429107
RND2,5,4.831506090808416
RND1,29,23.447843890085018
SYNGAP1,27,19.139210756555983
RIN1,20,19.20273819290142
RASGRP4,6,5.952873754612215
RASGRF1,39,33.988219951512775
PRR12,5,3.863095238095238
RCN3,2,2.0
SCAF1,8,5.903283912082196
TSKS,7,5.0
TSSK2,1,1.0
TSSK6,3,3.0
TSSK4,3,3.0
TSSK1B,2,2.0
TSSK3,1,1.0
GLTSCR1,7,6.026518441284064
CLN3,10,6.925586178527355
TPST1,3,3.0
EFTUD1,32,28.615923903272908
CSN1S1,5,4.054097311139564
CSN3,9,6.722444222444223
LALBA,12,10.228132765857204
PAEP,4,4.0
PROL1,4,4.0
HTN3,5,3.6055555555555556
HTN1,2,1.55
NIF3L1,12,11.028734154415647
MLXIP,7,5.820290931246549
WNK4,23,18.535332090530265
OSR1,1,1.0
SCNN1D,18,12.726548674943576
SLC12A3,8,6.707097242692602
TTC12,5,4.991538830974376
TTC28,4,3.9915388309743762
SCAMP3,4,3.904140414041404
TAGLN,29,26.05287375524611
ZCCHC17,6,5.949103557237191
DHX34,18,17.268114476137132
TRMT2A,18,16.862842853591523
TRMT2B,12,11.332822601690584
SDF2,3,3.0
EFCAB5,1,1.0
ADAMTS5,44,10.511218617292064
ADAMTS18,40,7.3369365810987075
ADAMTSL4,38,5.706412687526207
ADAMTS20,37,4.767929428147426
ADAMTS17,37,4.767929428147426
SPON2,41,8.659692724179292
B3GALTL,38,5.740902401120398
THSD7B,37,4.7679294281474265
THSD4,38,5.7409024011203975
ADAMTSL5,38,5.740902401120398
ADAMTS13,41,8.61561782384416
ADAMTS10,38,5.706412687526207
POFUT2,41,8.667929428147426
SBSPON,37,4.767929428147428
SPON1,39,6.7152978492000575
ADAMTS1,41,8.34062420042552
ADAMTSL3,37,4.767929428147426
ADAMTS16,38,5.468886768853849
ADAMTS19,37,4.767929428147426
ADAMTS6,38,5.740902401120399
ADAMTS8,39,6.38864712545631
ADAMTS4,44,10.589370331332837
ADAMTSL2,38,5.726255936473933
THSD7A,40,5.691006351224349
ADAMTS9,44,8.675717799919884
ADAMTSL1,37,4.7679294281474265
ADAMTS15,37,4.7679294281474265
THSD1,37,4.767929428147427
VMP1,9,7.225559093040353
NRBF2,5,4.824638698551742
EPG5,5,4.014242442490666
KIAA0226,9,8.202127779236692
ZFYVE1,8,7.412455098244639
DACH1,14,11.05247808431054
KNSTRN,21,19.263473765221043
SHANK2,27,14.88278296469235
TMEM194A,9,8.763664806254779
SHANK1,34,19.685439733857496
DIAPH3,29,26.506839983104964
CDX4,6,4.996153846153846
UBP1,6,6.0
EVI2A,2,1.7166666666666668
EVI2B,6,4.852114210985179
CTAG2,6,4.91474358974359
MAGEC1,11,9.146332694363782
MAGEA6,4,2.890277777777778
MAGEA3,17,9.546070351217411
SSX2,17,9.612766845114173
MAGEA1,14,10.773025748761043
SLC9C2,11,9.928500167183342
TAPBP,23,19.03175131471861
RER1,19,17.858974106736895
DNAJC10,25,19.790477441147523
TAP2,21,17.9043324157969
TAP1,24,20.71942927050067
IFI16,14,12.450430646180546
TRIM40,7,5.946667378977921
PYDC1,8,6.817027073927781
PYDC2,1,1.0
NUDT9,11,8.7611288232402
TIFA,3,1.9888044532007378
RASAL2,19,12.42654720507616
USP48,4,3.9787581002886747
ABHD8,2,1.0
ANKLE1,3,2.8295454545454546
ABHD2,1,1.0
ARMC1,9,7.6756899773523815
LLPH,5,4.910935700422076
CFDP1,12,10.776619949956599
FOXR1,14,11.273581707568002
LYZL4,3,2.0
MBTD1,12,9.87668994888996
FOXR2,15,12.625012191461465
EPC2,24,18.13955615178127
TACC2,4,4.0
ZNF777,3,1.8277623026926646
ZNF398,4,1.7416434540389973
ZNF212,5,1.988857938718663
HYAL1,6,5.240829193319696
SPAM1,8,7.240829193319696
HYAL2,13,10.99999005555783
IDS,7,5.975243878928089
HYAL3,4,3.798531242220563
ZNF317,2,2.0
SYAP1,5,4.973168661403956
TP53INP1,4,3.7272153758630284
FKBP7,6,5.939465408805031
TAGLN3,10,8.943114782298723
FKBP9,12,10.99442037995357
FHL5,5,4.890285477957614
AHRR,7,5.712238930659983
HN1L,4,2.9904105182742953
CFAP44,1,1.0
ABCA3,21,14.873706694225373
EIF4ENIF1,24,19.329509678197244
QSOX2,1,1.0
R3HCC1,4,3.693162393162393
BNIPL,2,2.0
DSCR8,2,2.0
SYNGR3,2,2.0
ZNF10,1,1.0
C18orf8,6,5.066889857780546
FAM170A,4,3.491026040045648
ZMYND19,5,4.324359373378981
ENSP00000320295,23,20.361263786006255
DCX,25,21.993546998524273
CNTROB,6,5.5407076786666964
ERP29,6,5.90016295018617
MGEA5,15,14.143345006518514
MAPK4,13,12.391222555363946
HSPBAP1,7,6.636048265460031
RGS10,12,11.682886094226667
TUB,10,9.73206900672532
PAQR5,5,4.9488984251700465
ARFGEF1,12,11.743714554225585
GRK4,10,9.682068239840278
ARFGEF2,20,19.208454660052062
PSTPIP2,5,4.9030172413793105
FGL2,12,10.927609861010648
MTERF1,11,9.757988634861901
AUH,15,12.954484296786267
MTERF4,5,4.893665158371041
MGME1,6,5.804166666666667
LRFN1,12,10.406917586248232
RASL11B,1,1.0
TUBD1,4,3.9290799561883905
TOPORS,20,18.086046897500168
DGCR6L,3,3.0
POX2,10,9.425896514779103
DHRS4L2,3,2.8875
DENND5B,13,11.340046825598002
NF2,31,27.653006647029656
SEZ6L,3,2.8656126482213438
BACE2,5,4.95919773176527
MYO18B,12,10.320383288594993
SDF2L1,10,7.787020909664053
CRELD2,10,7.797118837495325
CBY1,12,11.390794175031218
CSNK1G3,11,10.483475039816874
NUMBL,13,11.61436229466881
MST1R,14,12.893557685260848
MST1,19,16.478130084543338
RFPL3,3,2.7282608695652173
RFPL3S,5,2.4347826086956523
GALP,7,5.926947747368771
CCDC117,1,1.0
PGGT1B,12,11.487179180072816
PKN3,13,10.944745951182611
ENSP00000406873,6,5.575418791765635
PKN2,17,15.173160242039984
IQGAP3,23,21.371092704315178
PKN1,56,48.994536731529905
TNK2,14,13.697180884191681
ELMO2,47,32.01913611944067
SPATA13,9,8.593732844770553
SMDT1,17,9.46072315616792
C2orf47,15,9.410098823144018
SLC33A1,7,6.506210118384033
GAS1,11,8.560697217758577
CSNK1A1L,8,7.542950704210516
GAS8,8,7.186382623224728
BOC,9,6.810721267782627
HOXA10,4,3.8452818264407314
ATAT1,4,3.9598832607554715
MTX2,20,11.052821871271501
MINOS1,20,13.355566963696138
KIAA1715,4,3.4473684210526314
TMEM11,13,6.384652111392349
C1QTNF2,1,1.0
CHCHD6,16,9.612600719002398
IMMT,32,23.654220708676146
C9orf89,2,2.0
HOXD8,1,1.0
HOXD10,1,1.0
HOXD11,2,1.0
MBD1,7,6.817701669892708
LMO4,31,26.615006125155734
SP3,11,10.754218195642878
CSRP2,1,1.0
SATB1,9,8.798285940501499
GRAMD4,2,1.9858908273856728
NR2C1,7,6.8517424019106645
CASP8AP2,14,13.171328910529855
STXBP6,14,12.419486911442108
ANXA3,5,4.5873307851568725
DOC2B,7,6.5186816515357116
RBM18,1,1.0
GPRASP1,4,4.0
CGNL1,3,2.904112607099143
MIB1,21,16.962735064406644
NEURL1,14,11.575387680032405
NEURL1B,14,11.575387680032405
WWP2,24,22.308048921124833
ENSP00000485589,6,3.4706682206682204
ATP13A2,14,13.209430697046612
PPT1,13,7.821111764052941
MFSD8,16,8.750684961753073
CLN8,10,5.290624270810031
TPP1,12,7.235506959761085
THAP10,1,1.0
LRRC49,11,4.966666666666667
ACKR4,6,5.948313792244162
TRDMT1,9,8.662875687057632
KPNA4,22,19.077001765792318
KPNA3,19,15.934266344571299
GOLPH3,20,19.54274487905973
ENSP00000438507,12,11.653704308690331
MYOCD,17,16.067969296632054
ASCL3,3,2.8502164502164504
ANKRD2,5,4.959615019859865
PCBD2,11,8.738394090039288
ASMT,17,15.695361862907465
ZNF232,10,7.574978354978354
ZNF174,13,6.531057545825347
ZNF24,22,13.734455814223617
ZSCAN32,26,6.583885906057056
ZKSCAN5,4,3.978535353535354
ZNF197,4,3.713471794621186
SCAND1,15,7.7810324831687065
ZNF444,12,7.01704260651629
ZSCAN21,9,6.704617604617605
EDA,7,6.466666666666667
S100A9,14,13.035830459334665
DCANP1,1,1.0
FXYD7,10,5.921706613642098
FXYD3,9,6.241468034411582
RS1,5,4.628394725370532
ZNF3,3,3.0
FXYD4,12,6.348157314084734
KCNG1,5,5.0
TDRD3,10,8.476500669775618
CAPRIN1,8,7.405801655058138
NDRG1,8,6.798199990239938
QTRT1,9,8.787341772151898
USP6,6,5.695781069760134
QTRTD1,2,2.0
KLK12,1,1.0
SPINK6,6,3.685463659147869
BCL2L10,5,4.521237895577518
C22orf29,10,7.785019326587317
C4orf27,1,1.0
MACROD1,8,6.691966047257957
CENPB,6,5.885309596933526
HOXB13,12,9.269208462995392
NKX3-1,11,10.560431021276097
TFF3,18,15.886573313932097
GK5,10,7.779671073554132
AAR2,20,16.566198790299918
HIF1AN,9,8.816910936079381
NPAS3,7,6.984409330323552
FUNDC2,1,1.0
KHNYN,2,2.0
UBL3,2,1.9342213114754099
UBL5,17,15.54429761035248
NUB1,9,8.7364621034703
TOR1B,15,13.58563673429991
UCHL1,21,20.093074390699055
LONRF2,23,20.99820362543557
SENP8,12,11.76356429399189
WDR83OS,8,7.902047283586283
SIPA1L2,2,1.9911895122421437
PRKD3,7,5.718434878219994
FARP2,15,13.196179060424566
SIPA1L1,13,11.238137974368676
SIPA1,4,3.948480719399542
PRKD2,7,5.718434878219994
KIDINS220,18,16.551200596667393
RAP1GAP2,9,8.469444574067378
RGS14,14,13.455136657089751
HEG1,5,4.660700702805967
PARVG,14,11.551109533500671
ART1,3,3.0
ODF1,5,4.7973190348525465
4-Sep,17,10.396587315704963
CHRNA10,2,2.0
DND1,4,3.2187715665976535
NANOS1,8,6.673747396983655
SMCO1,1,1.0
LYPLA2,12,10.13165185699833
SCAMP4,1,1.0
SIX2,13,10.722109404005954
HOOK2,6,3.196428571428571
ZNF526,4,4.0
ZNF711,4,4.0
ERGIC1,4,3.8497611464968156
TMED6,5,4.89043277786884
DEDD,11,10.121768560380959
SH3BGR,4,4.0
SH3BGRL,6,5.992460830329002
NRM,7,6.944871794871795
CDADC1,2,1.9462833914053426
ZFYVE26,6,5.314130434782609
NALCN,6,4.884968682272174
UNC80,8,5.156397253700745
UNC79,3,1.5142857142857142
C16orf62,11,9.071051509851483
FAM45A,20,13.638508237663443
CCDC93,14,10.875267818603653
LRCH3,6,4.137362637362638
STAP2,4,3.967858983664752
TCF21,7,6.847222222222222
SEC14L5,1,1.0
PBX4,3,3.0
MEIS3,2,2.0
CILP2,2,2.0
SLC35F4,2,1.5238095238095237
DTWD1,1,1.0
TMC2,5,3.189285714285714
MEGF8,5,5.0
GFI1B,8,7.796342900850623
ZNF221,1,1.0
CRTC1,15,13.111574352178998
HCN1,4,3.399498746867168
IGSF21,2,1.4333333333333333
VPS13D,3,1.9333333333333333
PDE6H,15,11.729165368102628
OGFOD2,5,4.0
CERS1,7,6.200178228334513
LILRA1,16,15.17584299767434
LILRA2,13,12.557981479449293
TXNDC9,22,19.99666610588099
KIFC3,12,10.920976015243095
SASS6,24,18.700269186225647
MAST1,3,2.905467720685112
MAGI2,12,9.08303318061671
ZFAT,1,1.0
C1orf112,4,3.7618067002696494
PLAG1,8,7.340424430641822
WFIKKN1,5,4.869090909090909
ESYT2,4,2.3439393939393938
ESYT3,2,1.5666666666666667
SYT14,4,3.5666666666666664
PLA2G4B,15,14.131968379892019
CES2,20,16.540322870296396
CBR3,25,18.834892479168573
FAM96B,13,10.125223926485969
MMS19,33,25.850129454527988
NDOR1,14,11.022863654778678
CIAO1,24,17.30357999948095
FAM96A,3,2.7553053830227743
HBG1,17,10.390080436407858
PPIP5K1,13,8.356703296703298
DHX30,7,6.4024105294291624
KIAA1244,2,1.0
TMEM253,1,1.0
SLC4A5,2,2.0
WWC1,24,20.98365188928914
SNX30,1,1.0
GRHL2,8,6.583646685782798
EPCAM,23,20.707577005508156
OVOL2,1,1.0
C10orf2,17,14.058360988951403
NME5,12,10.904954571304879
POLG,15,12.81086306073058
POLG2,25,21.00725986329188
PAQR3,4,3.9507905358244737
SGK2,19,15.088552605043947
TDRD12,22,10.34927485754027
CCDC15,4,4.0
PPEF1,4,4.0
SMCHD1,12,10.919668798564912
TOM1L1,5,5.0
ANXA7,19,16.728885406643535
ARRDC1,9,8.832748259673329
KIAA0930,3,2.9784547665933045
LRRC61,4,4.0
RBM27,11,10.171107927811647
UQCC2,4,3.788551621119559
PPP6R3,13,11.196723398569524
ZDHHC8,6,5.97830852659513
TANGO2,3,3.0
ANKRD44,6,5.435224089635854
ENSP00000480313,3,2.797979797979798
C21orf33,3,2.797979797979798
DGCR2,2,1.8186813186813187
NAPSA,5,4.614810668258944
LRRC26,5,4.613553113553113
PCSK7,2,2.0
PCSK5,7,6.885187713085512
PCSK6,8,7.980015299292408
SYT16,5,4.976947975053288
SLC25A30,4,4.0
CNN1,7,5.66882958158238
SMTN,6,5.6601953601953605
NAV2,1,1.0
GPR153,6,5.910493827160494
PVRL3,17,13.695195441493667
PVRL1,13,10.63606891261594
PVRL4,8,6.838179897995982
CD96,3,2.6705627705627704
MAP2,23,20.11464492422281
TMCC2,3,3.0
LMF1,9,7.481588558696993
XPO7,14,13.42272712712624
FAM98C,2,1.8786764705882353
TNR,12,11.39692031902291
MEF2B,8,6.616096798631511
TNXB,15,14.396920319022907
PTPRZ1,15,14.155222628248945
ENSP00000390762,7,5.887051576467407
ZSCAN1,4,3.557352941176471
CAMLG,10,8.717424242424242
LILRA4,15,14.34656646983651
SLC27A4,2,2.0
BTD,8,6.559869156459223
ZMAT4,5,4.751587301587302
TMEM127,10,8.700249898026243
IDNK,5,4.337149980820867
PATL2,13,11.800006002576158
EDC4,18,14.140966552389873
PATL1,22,16.609278988859863
WDR44,3,2.9899718508092894
LSM12,11,10.435234307398174
EDC3,25,18.81078673804067
OSR2,4,3.7396396396396394
PPP1R21,6,5.75
MAS1,3,2.976364304587083
MLLT6,6,5.863813638333355
H1FOO,11,8.496071829405162
ZAR1,6,5.505701754385965
POF1B,4,3.900757575757576
MOS,8,7.976160395213775
BTG4,4,2.9521367521367523
NOBOX,8,5.168568010936432
USP6NL,9,8.548371615022514
CIB1,6,6.0
MICALL2,3,2.9857130449887093
PDLIM1,5,4.957167215038815
SSX2IP,17,12.969509231482544
SYNPO,8,7.0814465499504875
FAM132B,4,3.800771324863884
CYGB,6,5.668483377511981
ZSWIM6,2,1.0
ALX3,5,4.583333333333334
ALX1,1,1.0
ZNF764,1,1.0
ZNF747,1,1.0
PXDN,1,1.0
GDF15,7,5.736129419158388
GFRAL,1,1.0
JDP2,8,7.0895919901783415
ZNF225,3,2.9568151147098516
TRDN,19,15.373318432979449
TRPA1,21,14.159359994382312
SCN10A,34,20.051245468324097
TRPV3,6,5.528408186016882
SCN8A,36,22.802223239737774
SCN2B,29,14.76713265176294
ZNF557,1,1.0
AGFG2,4,3.7728468320602655
INSC,8,7.447057401579325
ATXN10,7,5.68067992655018
ANO10,1,1.0
CALY,1,1.0
CENPV,3,3.0
ISL2,9,6.8009011685482275
GDPD5,4,3.561491935483871
CEP85,3,2.6904761904761907
LRRC47,17,14.257042201637159
SOX13,7,6.148482499037908
SOX5,8,6.992424242424242
GATA5,10,8.16902099680791
ZFPM1,70,48.72311905756292
ZFPM2,7,5.692640126823035
RBBP8NL,3,2.675
CABLES2,6,5.182281353135314
C2CD2,6,3.9255172413793105
PIFO,4,3.9577103174603177
SV2A,9,7.895579450335074
PRDM12,1,1.0
PRDM11,2,1.0
ZNF70,2,2.0
ZNF18,5,4.741262103727285
ZNF699,2,2.0
ZNF114,2,2.0
ZNF235,1,1.0
ZNF562,1,1.0
ZNF619,1,1.0
HN1,4,3.822222222222222
ZNF675,2,1.0
ZNF45,1,1.0
ZNF431,1,1.0
ZNF583,1,1.0
ZNF682,1,1.0
ZNF71,2,2.0
ZNF773,2,2.0
ZNF28,1,1.0
ZNF324B,1,1.0
ZNF616,1,1.0
ZNF610,1,1.0
ZNF154,1,1.0
PRDM7,2,2.0
ZNF860,1,1.0
ZNF445,2,2.0
ZNF573,1,1.0
ZNF704,4,3.9714015151515154
ZNF705A,1,1.0
ZNF429,1,1.0
ZNF552,1,1.0
ZNF233,1,1.0
ZNF496,7,6.44748186435881
ZNF175,2,1.0
ZNF486,1,1.0
ZSCAN25,2,2.0
ZNF100,1,1.0
ZNF567,2,2.0
ZNF540,1,1.0
ZNF43,1,1.0
ZNF627,1,1.0
ZNF736,1,1.0
ZNF224,4,3.763888888888889
ZNF775,1,1.0
ZNF479,1,1.0
ZNF333,2,2.0
ZNF443,1,1.0
ZNF169,1,1.0
ZNF611,1,1.0
ZNF215,1,1.0
ZNF254,1,1.0
ZNF774,1,1.0
ZNF470,1,1.0
ZNF559,1,1.0
ZNF582,2,2.0
ZNF460,2,2.0
ZNF770,3,3.0
HKR1,1,1.0
ZNF565,1,1.0
ZNF710,2,2.0
ZNF77,5,4.861904761904762
ZNF420,5,3.984152733567632
ZNF713,3,3.0
ZNF724P,1,1.0
ZNF749,1,1.0
ZNF778,1,1.0
ZNF446,10,7.2773856839453135
ZNF268,1,1.0
ZNF605,1,1.0
ZNF99,1,1.0
ZNF746,3,2.747214484679666
ZNF697,1,1.0
CBX1,28,24.610291856501934
ZNF331,1,1.0
ZFP90,1,1.0
ZNF30,1,1.0
ZFP2,1,1.0
ZNF257,1,1.0
ZIM2,3,3.0
ZNF705G,1,1.0
ZNF703,3,2.840749414519906
ZNF480,1,1.0
ZNF681,1,1.0
ZNF155,1,1.0
ZNF484,1,1.0
ZNF20,1,1.0
ZNF776,1,1.0
ZNF433,1,1.0
ZNF585B,1,1.0
ZNF425,1,1.0
ZNF614,1,1.0
ZNF600,1,1.0
ZNF461,2,2.0
ZNF782,2,2.0
ZNF138,1,1.0
ZNF696,1,1.0
ZNF250,1,1.0
ZNF230,2,2.0
ZNF620,1,1.0
ZNF334,1,1.0
ZNF585A,2,2.0
ZNF740,3,3.0
ZNF684,2,2.0
ZNF223,4,4.0
